Test Case ID,DateTime,Duration (sec),Input Address,Actual Returned Address,Latitude,Longitude,PCode,Result Format OK?,Missing Fields,Error Type (if any),Exception/Traceback,Test Outcome,Notes,
TC_1459,8/8/2025 18:35,0.009, မင်းနန္ဒာလမ်း၊ရေစိုဘတ်စ်ကားမှတ်တိုင်၊ရန်ပြေရပ်ကွက်(၃)၊သာကေတမြို့နယ်၊ရန်ကုန်၊မြန်မာ။,အမှတ် (၃) ရန်ပြေရပ်ကွက်၊ သာကေတ၊ သာကေတ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.780033,96.191186,MMR013013701506,All fields present,None,No error,,Sanity check: Pass,,
TC_1460,8/8/2025 18:35,0.081, 135၊ မနောဟာရလမ်း၊ မလှော်ကုန်းဌေးကြွယ်ရပ်ကွက်၊ တာမွေမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ၊,တာမွေ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.798007,96.1755692,MMR013015,All fields present,None,No error,,Sanity check: Pass,,
TC_1461,8/8/2025 18:35,0.01,အောင်သီတာလမ်း၊နွယ်အေးရပ်ကွက်၊ဒေါပုံမြို့နယ်၊ရန်ကုန်၊မြန်မာ,နွယ်အေးရပ်ကွက်၊ ဒေါပုံ၊ ဒေါပုံ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7972904,96.1931393,MMR013014701501,All fields present,None,No error,,Sanity check: Pass,,
TC_1462,8/8/2025 18:35,0.012, မာလာမြိုင်လမ်း၊ဘောက်ထော်၊ရပ်ကွက်(၁၆)၊ရန်ကင်းမြို့နယ်၊ရန်ကုန်၊မြန်မာ။,အမှတ် (၁) ရပ်ကွက်၊ ရန်ကင်း၊ ရန်ကင်း၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.8300537,96.1638531,MMR013010701501,All fields present,None,No error,,Sanity check: Pass,,
TC_1463,8/8/2025 18:35,0.009, နေရပ်လိပ်စာအပြည့်အစုံ၊ ဘူးသီးတောင်မြို့နယ်၊ ရခိုင်ပြည်နယ်၊ မြန်မာ,အနောက်ရပ်ကွက်၊ ဘူးသီးတောင်၊ ဘူးသီးတောင်၊ မောင်တောခရိုင်၊ ရခိုင်ပြည်နယ်,20.8695098,92.5272209,MMR012010701501,All fields present,None,No error,,Sanity check: Pass,,
TC_1464,8/8/2025 18:35,0.016, စက်မှုဇုန်၊ မင်္ဂလာဒုံမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ,ဧကရာဇ်ရပ်ကွက်၊ ထောက်ကြန့်၊ မင်္ဂလာဒုံ၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,17.0412816,96.1341431,MMR013002,All fields present,None,No error,,Sanity check: Pass,,
TC_1465,8/8/2025 18:35,0.015,ရန်ကုန်-ပုသိမ်လမ်း၊ပုသိမ်မြို့နယ်၊ဧရာဝတီ၊မြန်မာ,အမှတ် (၁) ရပ်ကွက်၊ ချောင်းသာ၊ ပုသိမ်၊ ပုသိမ်ခရိုင်၊ ဧရာဝတီတိုင်းဒေသကြီး,16.9556238,94.4413632,MMR017001,All fields present,None,No error,,Sanity check: Pass,,
TC_1466,8/8/2025 18:35,0.08, ဇာဝေယံလမ်း၊(င/က)ရပ်ကွက်၊ သင်္ဃန်းကျွန်းမြို့နယ်၊ ရန်ကုန် ၊ မြန်မာ,သင်္ဃန်းကျွန်း၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.8170491,96.1973871,MMR013009,All fields present,None,No error,,Sanity check: Pass,,
TC_1467,8/8/2025 18:35,0.011, 192/194၊ မဟာဗန္ဓုလပန်းခြံလမ်း၊ အထက်အလယ်ဘလောက်၊ ကျောက်တံတားမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ၊,အမှတ် (၁) ရပ်ကွက်၊ ကျောက်တံတား၊ ကျောက်တံတား၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7750112,96.1589954,MMR013033,All fields present,None,No error,,Sanity check: Pass,,
TC_1468,8/8/2025 18:35,0.011, 197၊ ပန်းဆိုးတန်းလမ်း၊ အလယ်ဘလောက်၊ ကျောက်တံတားမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ၊,အမှတ် (၁) ရပ်ကွက်၊ ကျောက်တံတား၊ ကျောက်တံတား၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7750112,96.1589954,MMR013033,All fields present,None,No error,,Sanity check: Pass,,
TC_1469,8/8/2025 18:35,0.013, သီတာလမ်း၊ ၁၄ လမ်းနှင့် ၁၅ လမ်းကြား၊ ရပ်ကွက် (၃)၊ တောင်ဥက္ကလာပမြို့နယ်၊ ရန်ကုန်၊,အမှတ် (၁၀) ရပ်ကွက်၊ တောင်ဥက္ကလာပ၊ တောင်ဥက္ကလာပ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.843538,96.1822769,MMR013011701508,All fields present,None,No error,,Sanity check: Pass,,
TC_1470,8/8/2025 18:35,0.072, 1598၊ ကေတုမာဒီလမ်း၊ ဇေယျာသီရိလမ်းထောင့်၊ ရပ်ကွက် (၁၀၇)၊ တောင်ဒဂုံမြို့နယ်၊ ရန်ကုန်၊,ဒဂုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7924898,96.151373,MMR013043,All fields present,None,No error,,Sanity check: Pass,,
TC_1471,8/8/2025 18:35,0.068,မင်္ဂလာဒုံအောက်လမ်း၊ဖောင်ကန်ရပ်ကွက်၊အင်းစိန်မြို့နယ်၊ရန်ကုန်၊မြန်မာ,အင်းစိန်၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9150759,96.092849,MMR013001,All fields present,None,No error,,Sanity check: Pass,,
TC_1472,8/8/2025 18:35,0.088, ကုန်သည်လမ်း၊ စက်ပြင်စုရပ်ကွက်၊ စစ်တွေမြို့နယ်၊ ရခိုင်ပြည်နယ်၊ မြန်မာ,ရခိုင်ပြည်နယ်,19.7674709,94.0337846,MMR012,All fields present,None,No error,,Sanity check: Pass,,
TC_1474,8/8/2025 18:35,0.013,ရွှေကျပ်မင်းဘုရားလမ်း၊ရပ်ကွက်(၁)၊ကော့ကရိတ်မြို့နယ်၊ကရင်ပြည်နယ်၊မြန်မာ။,အထက်တောင်သူစုရပ်ကွက်၊ ကော့ကရိတ်၊ ကော့ကရိတ်၊ ကော့ကရိတ်ခရိုင်၊ ကရင်ပြည်နယ်,16.5573782,98.2404397,MMR003006701504,All fields present,None,No error,,Sanity check: Pass,,
TC_1475,8/8/2025 18:35,0.013, အမှတ် ၁၆၁/၁၆၃၊ အနော်ရထာလမ်း၊ လမ်းမတော်မြို့နယ်၊ ရန်ကုန်၊ မြန်မာ၊,မော်တင်ယာယီဈေးရပ်ကွက်၊ လမ်းမတော်၊ လမ်းမတော်၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.6760496,96.1444661,MMR013035,All fields present,None,No error,,Sanity check: Pass,,
TC_1476,8/8/2025 18:35,0.079, မာလာနွယ်လမ်း၊ အိုးးစု ၃ လမ်းထောင့်၊ မြစ်ညွန့်ရပ်ကွက်၊ တာမွေမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ,တာမွေ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.798007,96.1755692,MMR013015,All fields present,None,No error,,Sanity check: Pass,,
TC_1477,8/8/2025 18:35,0.075, သခင်စံရွှေလမ်း၊(၁၁)ရပ်ကွက်၊ အရှေ့ဒဂုံမြို့နယ်၊ရန်ကုန်၊မြန်မာ,ဒဂုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7924898,96.151373,MMR013043,All fields present,None,No error,,Sanity check: Pass,,
TC_1478,8/8/2025 18:35,0.012, ကျိုက်ဝိုင်းဘုရားလမ်း၊ရပ်ကွက်(၃)၊မရမ်းကုန်းမြို့နယ်၊ရန်ကုန်၊မြန်မာ,အမှတ် (၁) ရပ်ကွက် (သမိုင်းဘူတာအနောက်)၊ မရမ်းကုန်း၊ မရမ်းကုန်း၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.832133,96.126855,MMR013042701501,All fields present,None,No error,,Sanity check: Pass,,
TC_1479,8/8/2025 18:35,0.008, ၂၆/၂၈၊ ၁၆၅ လမ်း၊ တာမွေ (ခ)ရပ်ကွက်၊ တာမွေမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ၊,နတ်ချောင်းရပ်ကွက်၊ တာမွေ၊ တာမွေ၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.810031,96.178553,MMR013015701515,All fields present,None,No error,,Sanity check: Pass,,
TC_1480,8/8/2025 18:35,0.066, မဟာသုခိတာလမ်း၊ဂေါ်ကုန်း(အရှေ့)ရပ်ကွက်၊အင်းစိန်မြို့နယ်၊ရန်ကုန်၊မြန်မာ။,အင်းစိန်၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9150759,96.092849,MMR013001,All fields present,None,No error,,Sanity check: Pass,,
TC_1481,8/8/2025 18:35,0.023,အောင်ဓမ္မရိပ်သာလမ်း၊ပါရမီလမ်းထောင့်၊ရပ်ကွက်(၁၂)၊လှိုင်မြို့နယ်၊ရန်ကုန်၊မြန်မာ။,(ဃ) ရပ်ကွက်၊ လှိုင်းဘွဲ့၊ လှိုင်းဘွဲ့၊ ဘားအံခရိုင်၊ ကရင်ပြည်နယ်,17.1229611,97.8164006,MMR003002701504,All fields present,None,No error,,Sanity check: Pass,,
TC_1482,8/8/2025 18:35,0.073, အနော်ရထာလမ်း၊ရပ်ကွက်(၄)၊ဒဂုံမြို့သစ်အရှေ့ပိုင်းမြို့နယ်၊ရန်ကုန်၊မြန်မာ,ဒဂုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7924898,96.151373,MMR013043,All fields present,None,No error,,Sanity check: Pass,,
TC_1484,8/8/2025 18:35,0.022, ငုဝါးလမ်း၊ရပ်ကွက်(၅)၊လှိုင်မြို့နယ်၊ရန်ကုန်၊မြန်မာ,(ဃ) ရပ်ကွက်၊ လှိုင်းဘွဲ့၊ လှိုင်းဘွဲ့၊ ဘားအံခရိုင်၊ ကရင်ပြည်နယ်,17.1229611,97.8164006,MMR003002701504,All fields present,None,No error,,Sanity check: Pass,,
TC_1485,8/8/2025 18:35,0.063, ရန်ကုန်-မန္တလေးလမ်း၊ ယာတောဘလောက်၊ ပြည်တန်ဂုံမြို့နယ်၊ မန္တလေး၊ မြန်မာ,ပြည်၊ ပြည်ခရိုင်၊ ပဲခူးတိုင်းဒေသကြီး (အနောက်),18.8502419,95.3874113,MMR008001,All fields present,None,No error,,Sanity check: Pass,,
TC_1486,8/8/2025 18:35,0.94, ဒလပန်းကျေးရွာ၊ဒဂုံဆိပ်ကမ်းမြို့နယ်၊ရန်ကုန်၊မြန်မာ,,,,,Invalid or empty result,"address, lat, log, pcode",Crash,"HTTPSConnectionPool(host='nominatim.openstreetmap.org', port=443): Max retries exceeded with url: /search?q=%E1%80%92%E1%80%9C%E1%80%95%E1%80%94%E1%80%BA%E1%80%B8%E1%80%80%E1%80%BB%E1%80%B1%E1%80%B8%E1%80%9B%E1%80%BD%E1%80%AC%E1%81%8A%E1%80%92%E1%80%82%E1%80%AF%E1%80%B6%E1%80%86%E1%80%AD%E1%80%95%E1%80%BA%E1%80%80%E1%80%99%E1%80%BA%E1%80%B8%E1%80%99%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B7%E1%80%94%E1%80%9A%E1%80%BA%E1%81%8A%E1%80%9B%E1%80%94%E1%80%BA%E1%80%80%E1%80%AF%E1%80%94%E1%80%BA%E1%81%8A%E1%80%99%E1%80%BC%E1%80%94%E1%80%BA%E1%80%99%E1%80%AC&format=json&addressdetails=1&limit=1 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002DF79868200>: Failed to resolve 'nominatim.openstreetmap.org' ([Errno 11001] getaddrinfo failed)""))",Fail,,
TC_1487,8/8/2025 18:35,0.077,နွယ်ဝေးရပ်ကွက်၊ မင်္ဂလာဒုံမြို့နယ်၊ ရန်ကုန်၊ မြန်မာ,မင်္ဂလာဒုံ၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,17.0412816,96.1341431,MMR013002,All fields present,None,No error,,Sanity check: Pass,,
TC_1488,8/8/2025 18:35,0.069, ကျောက်စိန်လမ်း၊(၃၃)ရပ်ကွက်၊မြောက်ဒဂုံမြို့နယ်၊ရန်ကုန်၊မြန်မာ,ဒဂုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7924898,96.151373,MMR013043,All fields present,None,No error,,Sanity check: Pass,,
TC_1489,8/8/2025 18:35,0.024, ကံစမ်း၊လှိုင်မြင့်မိုအိမ်ရာ၊လှိုင်မြို့နယ်၊ရန်ကုန်၊မြန်မာ,(ဃ) ရပ်ကွက်၊ လှိုင်းဘွဲ့၊ လှိုင်းဘွဲ့၊ ဘားအံခရိုင်၊ ကရင်ပြည်နယ်,17.1229611,97.8164006,MMR003002,All fields present,None,No error,,Sanity check: Pass,,
TC_1490,8/8/2025 18:35,0.068, ထီးကြီး၊စံပြ(ပထမ)ရပ်ကွက်၊မင်္ဂလာဒုံမြို့နယ်၊ရန်ကုန် ၊မြန်မာ,မင်္ဂလာဒုံ၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,17.0412816,96.1341431,MMR013002,All fields present,None,No error,,Sanity check: Pass,,
TC_1491,8/8/2025 18:35,0.015, ရွှေနန်းသာစံပြ၊ရွှေနန်းသာကျေးရွာလမ်း၊မင်္ဂလာဒုံမြို့နယ်၊ရန်ကုန်၊မြန်မာ,ဧကရာဇ်ရပ်ကွက်၊ ထောက်ကြန့်၊ မင်္ဂလာဒုံ၊ ရန်ကုန်(မြောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,17.0412816,96.1341431,MMR013002,All fields present,None,No error,,Sanity check: Pass,,
